game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,response_rate,aborted,lose,success,thinking_length,response_length,ratio_thinking_response
en,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00000,1.0,1.0,0.0,2.0,0.0,0.0,2.625,0.0,1.0,0.0,0.0,99.65991902834008,1.0,0,0,1,11552,1378,0.11928670360110803
en,gpt-oss-120b-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00000,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.875,1.0,0.0,0.0,99.77391066045492,1.0,0,0,1,17376,1341,0.07717541436464088
en,gpt-oss-120b-t1.0,clean_up,0_easy_3obj_en,00000,0.9596774193548387,1.0,0.0,1.9193548387096775,0.0,0.1532258064516129,2.6693548387096775,0.06451612903225806,1.0,0.0,0.0,83.33333333333334,1.0,0,0,1,39705,1920,0.048356630147336606
en,gpt-oss-120b-t1.0,clean_up,0_easy_5obj_en,00001,0.8737864077669902,0.4174757281553398,0.0,1.2718446601941749,0.0,0.08737864077669903,1.4854368932038835,0.0,1.0,0.0,0.0,67.28032548972355,1.0,0,0,1,24835,1420,0.05717737064626535
en,gpt-oss-120b-t1.0,clean_up,0_easy_7obj_en,00002,0.9339622641509434,0.2169811320754717,0.0,1.1320754716981132,0.0,0.03773584905660377,1.8867924528301887,0.0,1.0,0.0,0.0,98.38709677419355,1.0,0,0,1,45678,1443,0.03159070011821884
en,gpt-oss-120b-t1.0,clean_up,1_medium_3obj_en,00000,1.0,0.6976744186046512,0.0,1.697674418604651,0.0,0.0,2.186046511627907,0.11627906976744186,1.0,0.0,0.0,77.07718501476847,1.0,0,0,1,17668,684,0.03871405931627802
en,gpt-oss-120b-t1.0,clean_up,1_medium_5obj_en,00002,0.9090909090909091,0.6272727272727273,0.0,1.5363636363636364,0.07272727272727272,0.4818181818181818,3.7363636363636363,0.08181818181818182,1.0,0.0,0.0,67.8473954764947,1.0,0,0,1,54244,1253,0.023099328958041444
en,gpt-oss-120b-t1.0,clean_up,1_medium_7obj_en,00000,0.8529411764705882,0.7426470588235294,0.014705882352941176,1.5588235294117647,0.0,0.20588235294117646,2.948529411764706,0.0,1.0,0.0,0.0,40.453353383631004,1.0,0,0,1,71198,2189,0.03074524565296778
en,gpt-oss-120b-t1.0,clean_up,2_hard_3obj_en,00002,0.921875,0.8125,0.0,1.703125,0.0,0.234375,3.59375,0.0,1.0,0.0,0.0,100.0,1.0,0,0,1,29410,724,0.024617477048622917
en,gpt-oss-120b-t1.0,clean_up,2_hard_7obj_en,00002,0.9493670886075949,0.6424050632911392,0.0,1.5917721518987342,0.0,0.6139240506329114,4.832278481012659,0.02531645569620253,1.0,0.0,0.0,15.476314485073846,1.0,0,0,1,205360,4139,0.02015485001947799
en,gpt-oss-120b-t1.0,clean_up,2_hard_5obj_en,00002,0.9592592592592593,0.6037037037037037,0.0,1.5444444444444445,0.0,0.6518518518518519,4.281481481481482,0.02962962962962963,1.0,0.0,0.0,1.5794582014173608,1.0,0,0,1,113305,4115,0.036317903005163056
en,gpt-oss-120b-t1.0,dond,coop_en,00002,1.0,1.0,0.0,2.0,0.0,0.0,1.8181818181818181,0.0,1.0,0.13636363636363635,0.0,57.14285714285714,1.0,0,0,1,5855,182,0.031084543125533732
en,gpt-oss-120b-t1.0,dond,coop_en,00010,1.0,1.3235294117647058,0.0,2.1176470588235294,0.0,0.6176470588235294,2.411764705882353,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,9213,735,0.07977857375447737
en,gpt-oss-120b-t1.0,dond,coop_en,00018,1.0,1.0,0.0,2.0,0.0,0.0,1.3181818181818181,0.0,1.0,0.3181818181818182,0.0,100.0,1.0,0,0,1,4978,392,0.07874648453194054
en,gpt-oss-120b-t1.0,dond,semi_en,00010,1.0,1.0,0.0,2.0,0.0,0.18181818181818182,2.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,5729,359,0.06266364112410543
en,gpt-oss-120b-t1.0,dond,semi_en,00019,1.0,1.0,0.0,2.0,0.0,0.0,1.90625,0.21875,1.0,0.0,0.0,100.0,1.0,0,0,1,11725,561,0.04784648187633262
en,gpt-oss-120b-t1.0,dond,semi_en,00015,1.0,0.9285714285714286,0.21428571428571427,1.9285714285714286,0.0,0.0,1.9285714285714286,0.0,1.0,0.0,0.0,100.0,1.0,0,0,1,4356,244,0.05601469237832874
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00004,1.0,1.0,0.12121212121212122,2.0,0.12121212121212122,2.272727272727273,3.3636363636363638,0.15151515151515152,1.0,0.0,0.0,0.0,1.0,1,0,0,349452,11658,0.03336080491741355
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00002,1.0,1.163265306122449,0.336734693877551,2.061224489795918,0.22448979591836735,1.2653061224489797,3.5510204081632653,0.4387755102040816,1.0,0.030612244897959183,0.05102040816326531,90.17759529376498,1.0,0,0,1,865505,14092,0.016281823906274372
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00001,1.0,1.2,0.0,2.0,0.3333333333333333,0.8666666666666667,3.6666666666666665,0.0,1.0,0.0,0.0,99.4615514050143,1.0,0,0,1,61700,1621,0.026272285251215558
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00003,1.0,1.0,0.5555555555555556,2.0,0.8888888888888888,2.111111111111111,5.666666666666667,0.4444444444444444,1.0,0.0,0.1111111111111111,98.75974486180014,1.0,0,0,1,56164,622,0.011074709778505805
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00002,1.0,1.0,0.0,1.4444444444444444,1.0,2.111111111111111,5.777777777777778,0.8888888888888888,1.0,0.0,0.0,91.67389418907199,1.0,0,0,1,64643,1997,0.0308927494082886
en,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00005,1.0,1.0,0.38461538461538464,2.0,0.46153846153846156,1.0,3.1538461538461537,0.9230769230769231,1.0,0.0,0.0,96.30689561188335,1.0,0,0,1,91492,3540,0.03869190748917938
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_3obj_en,00001,1.0,1.121212121212121,0.0,1.893939393939394,0.22727272727272727,0.7727272727272727,4.53030303030303,0.0,1.0,0.0,0.0,100.0,1.0,0,0,1,190617,702,0.003682777506728151
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_5obj_en,00000,1.0,0.946236559139785,0.07526881720430108,1.8602150537634408,0.5161290322580645,1.967741935483871,5.56989247311828,0.08602150537634409,1.0,0.0,0.0,97.82608695652173,1.0,0,0,1,350598,1487,0.004241324822160993
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_7obj_en,00002,1.0,1.0677966101694916,0.0,1.8305084745762712,0.5338983050847458,2.0338983050847457,6.822033898305085,0.06779661016949153,1.0,0.0,0.0,100.0,1.0,0,0,1,508957,1408,0.0027664419587509355
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_3obj_en,00000,1.0,1.5365853658536586,0.08536585365853659,2.0,0.8658536585365854,2.841463414634146,7.475609756097561,0.0,1.0,0.0,0.0,74.94295526511988,0.9333333333333333,0,0,1,364493,753,0.002065883295426798
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_5obj_en,00001,1.0,0.8924731182795699,0.0,1.7096774193548387,0.41935483870967744,2.5161290322580645,7.268817204301075,0.0,1.0,0.0,0.0,95.45454545454545,1.0,0,0,1,371942,1383,0.0037183216738093574
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_7obj_en,00002,1.0,1.2073170731707317,0.06097560975609756,2.0,0.6463414634146342,2.573170731707317,6.914634146341464,0.0,1.0,0.0,0.0,83.0760835415984,1.0,0,0,1,390540,1369,0.00350540277564398
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_3obj_en,00002,0.9130434782608695,1.4869565217391305,0.08695652173913043,2.0,0.9043478260869565,2.582608695652174,6.878260869565217,0.0,1.0,0.0,0.0,92.85714285714286,1.0,0,0,1,516654,1935,0.0037452531094310697
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_7obj_en,00001,0.9652777777777778,1.1736111111111112,0.10416666666666667,1.9444444444444444,0.7569444444444444,2.8333333333333335,7.0625,0.034722222222222224,1.0,0.0,0.0,82.2118920957083,0.9642857142857143,0,0,1,571628,1142,0.001997802766834375
en,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_5obj_en,00001,0.8934010152284264,1.1979695431472082,0.09644670050761421,1.9086294416243654,0.8274111675126904,2.984771573604061,7.345177664974619,0.0,1.0,0.0,0.0,57.927109282714106,0.9230769230769231,0,0,1,899641,3448,0.003832639908585758
en,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_en,00017,1.0,1.1818181818181819,0.18181818181818182,2.0,1.0,1.2727272727272727,4.681818181818182,0.3181818181818182,1.0,0.3181818181818182,0.0,100.0,1.0,0,0,1,73196,359,0.0049046395977922295
en,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_en,00008,1.0,1.0,0.13636363636363635,2.0,0.6363636363636364,0.3181818181818182,4.090909090909091,0.0,1.0,0.5,0.0,100.0,1.0,0,0,1,82502,359,0.004351409662796054
en,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_en,00014,1.0,1.1666666666666667,0.0,2.0,0.5833333333333334,0.8333333333333334,4.625,0.0,1.0,0.4166666666666667,0.0,100.0,1.0,0,0,1,84788,478,0.005637590225031844
en,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_en,00018,1.0,1.0,0.0,2.0,1.0,1.5,4.928571428571429,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0,1,0,61748,183,0.002963658741983546
en,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_en,00016,1.0,1.0,0.0,2.0,1.0,1.7857142857142858,6.571428571428571,0.7857142857142857,1.0,0.21428571428571427,0.0,100.0,1.0,0,0,1,89724,136,0.0015157594400606303
en,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_en,00001,1.0,1.0,0.0,2.0,1.0,0.5,5.142857142857143,0.0,1.0,0.21428571428571427,0.0,100.0,1.0,0,0,1,67530,159,0.002354509107063527
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00001,1.0,0.8,0.0,1.8,0.0,2.25,0.0,0.5,1.0,0.15,0.0,78.68963267317419,1.0,0,0,1,11656,8702,0.7465682910089224
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00005,1.0,0.8974358974358975,0.0,1.8974358974358974,0.0,1.358974358974359,0.28205128205128205,0.9230769230769231,1.0,0.15384615384615385,0.0,82.02160537101011,1.0,0,0,1,20607,10841,0.5260833697287329
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00003,1.0,0.5,0.0,1.5,0.0,0.0,0.125,1.375,1.0,0.0,0.0,96.70561506004543,1.0,0,0,1,6143,3170,0.5160345108253297
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00000,1.0,0.5714285714285714,0.0,1.5714285714285714,0.0,0.0,0.0,1.7142857142857142,1.0,0.0,0.0,100.0,1.0,0,0,1,5372,1131,0.210536113179449
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00000,1.0,0.5,0.0,1.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,92.63157894736842,1.0,0,0,1,5989,4588,0.7660711304057438
en,claude-sonnet-4-20250514-t0.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00004,1.0,0.5714285714285714,0.0,1.5714285714285714,0.0,0.0,1.0,1.7142857142857142,1.0,0.0,0.0,0.0,1.0,0,0,1,4509,3081,0.6833000665335994
en,claude-sonnet-4-20250514-t0.0,clean_up,0_easy_3obj_en,00001,1.0,0.7640449438202247,0.0,1.7640449438202248,0.0,0.0,0.23595505617977527,0.23595505617977527,1.0,0.0,0.0,88.46153846153845,1.0,0,0,1,5773,2036,0.35267625151567644
en,claude-sonnet-4-20250514-t0.0,clean_up,0_easy_5obj_en,00000,1.0,0.6470588235294118,0.0,1.6470588235294117,0.0,0.0,0.16176470588235295,0.7205882352941176,1.0,0.0,0.0,97.82608695652173,1.0,0,0,1,6989,2343,0.33524109314637285
en,claude-sonnet-4-20250514-t0.0,clean_up,0_easy_7obj_en,00002,1.0,0.3523809523809524,0.0,1.3523809523809525,0.0,0.047619047619047616,0.047619047619047616,0.21904761904761905,1.0,0.0,0.0,98.38709677419355,1.0,0,0,1,9537,2297,0.24085142078221664
en,claude-sonnet-4-20250514-t0.0,clean_up,1_medium_3obj_en,00001,1.0,0.8596491228070176,0.0,1.8596491228070176,0.0,0.0,0.0,0.5789473684210527,1.0,0.0,0.0,96.66666666666667,1.0,0,0,1,5044,1835,0.36379857256145914
en,claude-sonnet-4-20250514-t0.0,clean_up,1_medium_5obj_en,00000,1.0,0.41304347826086957,0.0,1.286231884057971,0.0,0.7934782608695652,2.550724637681159,0.036231884057971016,1.0,0.0,0.0,0.0,1.0,1,1,0,23645,2675,0.11313174032565024
en,claude-sonnet-4-20250514-t0.0,clean_up,1_medium_7obj_en,00000,1.0,0.33125,0.0,1.33125,0.0,0.15625,1.04375,0.2875,1.0,0.0,0.0,90.74074074074075,1.0,0,0,1,13642,2194,0.1608268582319308
en,claude-sonnet-4-20250514-t0.0,clean_up,2_hard_3obj_en,00000,1.0,0.768,0.0,1.728,0.056,0.44,0.968,0.168,1.0,0.0,0.0,88.46153846153845,1.0,0,0,1,11749,2471,0.21031577155502595
en,claude-sonnet-4-20250514-t0.0,clean_up,2_hard_7obj_en,00002,1.0,0.5038167938931297,0.0,1.5038167938931297,0.0,0.9338422391857506,3.010178117048346,0.07633587786259542,1.0,0.04580152671755725,0.0,0.0,1.0,1,1,0,25922,4290,0.16549648946840523
en,claude-sonnet-4-20250514-t0.0,clean_up,2_hard_5obj_en,00002,1.0,0.4975369458128079,0.0,1.4975369458128078,0.009852216748768473,0.2019704433497537,0.42857142857142855,0.3694581280788177,1.0,0.0,0.0,83.33333333333334,1.0,0,0,1,17771,5246,0.2952000450171628
en,claude-sonnet-4-20250514-t0.0,dond,coop_en,00005,1.0,1.21875,0.0,2.21875,0.0,0.0,0.21875,1.9375,1.0,0.0,0.0,100.0,1.0,0,0,1,3859,1706,0.4420834413060378
en,claude-sonnet-4-20250514-t0.0,dond,coop_en,00004,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.75,1.0,0.0,0.3125,100.0,1.0,0,0,1,4323,2063,0.4772148970622253
en,claude-sonnet-4-20250514-t0.0,dond,coop_en,00001,1.0,1.0,0.0,2.0,0.0,0.0,0.25,0.34375,1.0,0.0,0.3125,91.66666666666666,1.0,0,0,1,5054,1623,0.3211317768104472
en,claude-sonnet-4-20250514-t0.0,dond,semi_en,00003,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.25,1.0,0.0,0.125,100.0,1.0,0,0,1,3509,835,0.23795953263037903
en,claude-sonnet-4-20250514-t0.0,dond,semi_en,00004,1.0,1.0,0.0,2.0,0.0,0.0,0.5625,0.0,1.0,0.0,0.21875,0.0,1.0,0,1,0,4894,1617,0.3304045770331018
en,claude-sonnet-4-20250514-t0.0,dond,semi_en,00012,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.4166666666666667,100.0,1.0,0,0,1,3292,1326,0.40279465370595385
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_hard,00000,0.4,1.0,0.8,0.8,0.0,1.0,3.2,0.2,1.0,0.0,0.0,0.0,1.0,1,0,0,15343,1626,0.105976666883921
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_hard,00004,0.2708333333333333,1.9791666666666667,0.9583333333333334,1.875,0.2708333333333333,0.75,3.0833333333333335,0.0,1.0,0.041666666666666664,0.0,0.0,0.9411764705882353,0,1,0,93941,5179,0.05513034777147358
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_negotiation_easy,00005,1.0,1.0,0.8,1.2,0.6,2.0,4.6,0.4,1.0,0.0,0.0,0.0,1.0,1,0,0,16690,2044,0.12246854403834631
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_reasoning off_easy,00000,1.0,1.1,0.6,2.0,1.0,0.7,2.3,0.1,1.0,0.0,0.0,96.18460513162279,1.0,0,0,1,21283,1049,0.04928816426255697
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_hard,00003,0.4,1.0,0.8,0.8,0.6,2.2,4.6,0.2,1.0,0.0,0.0,0.0,1.0,1,0,0,20564,2201,0.10703170589379499
en,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_en_complexity_easy,00000,0.4,1.0,0.8,0.6,0.6,2.0,4.2,0.2,1.0,0.0,0.0,0.0,1.0,1,0,0,22267,2191,0.09839673058786545
en,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_3obj_en,00000,0.49238578680203043,1.6395939086294415,0.5279187817258884,1.898477157360406,0.27411167512690354,0.9289340101522843,3.8680203045685277,0.06091370558375635,1.0,0.0,0.0,20.57356211967252,0.9375,0,0,1,190691,1741,0.009129953694720779
en,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_5obj_en,00001,1.0,1.1,0.1,2.0,0.5,1.15,4.65,0.0,1.0,0.0,0.0,5.400149900256879,1.0,0,0,1,26571,309,0.011629219826126228
en,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_7obj_en,00000,0.5014245014245015,1.0712250712250713,0.4843304843304843,1.5356125356125356,0.5071225071225072,1.5299145299145298,5.982905982905983,0.019943019943019943,1.0,0.02849002849002849,0.0,0.0,1.0,1,1,0,180491,763,0.004227357596777679
en,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_3obj_en,00002,0.6227544910179641,1.3652694610778444,0.40718562874251496,1.8922155688622755,0.4431137724550898,0.9520958083832335,4.508982035928144,0.0,1.0,0.0,0.0,0.0,0.96,1,1,0,165803,960,0.005790003799689993
en,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_5obj_en,00000,0.43944636678200694,1.491349480968858,0.5363321799307958,1.6920415224913494,0.39792387543252594,0.8512110726643599,4.474048442906574,0.006920415224913495,1.0,0.0,0.0,0.0,1.0,1,1,0,115681,2259,0.01952783948963097
en,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_7obj_en,00002,0.4982078853046595,1.5304659498207884,0.5448028673835126,1.985663082437276,0.46236559139784944,1.025089605734767,4.383512544802867,0.035842293906810034,1.0,0.0,0.0,0.0,0.925,1,1,0,268414,2447,0.00911651404174149
en,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_3obj_en,00000,0.6666666666666666,1.5777777777777777,0.31851851851851853,1.9037037037037037,0.5777777777777777,1.6666666666666667,5.844444444444444,0.0,1.0,0.0,0.0,57.46240893151512,0.9642857142857143,0,0,1,252592,1698,0.00672230316082853
en,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_7obj_en,00002,0.42857142857142855,1.4149659863945578,0.5238095238095238,1.8435374149659864,0.5306122448979592,1.1564625850340136,4.510204081632653,0.034013605442176874,1.0,0.047619047619047616,0.0,32.99660489610834,1.0,0,0,1,124224,3078,0.024777820710973723
en,nemotron-nano-9b-v2-t1.0,clean_up,2_hard_5obj_en,00000,0.41596638655462187,1.6428571428571428,0.6218487394957983,2.0294117647058822,0.19747899159663865,0.8361344537815126,3.9285714285714284,0.0,1.0,0.046218487394957986,0.0,0.0,1.0,1,1,0,137509,3945,0.028689031263408212
en,nemotron-nano-9b-v2-t1.0,dond,coop_en,00003,1.0,1.0,0.0,2.0,1.0,3.0,6.333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,28628,56,0.0019561268687997764
en,nemotron-nano-9b-v2-t1.0,dond,coop_en,00000,1.0,1.0,0.0,2.0,1.0,2.3333333333333335,6.666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,13403,52,0.0038797284190106693
en,nemotron-nano-9b-v2-t1.0,dond,coop_en,00015,1.0,1.0,0.0,2.0,1.0,0.5714285714285714,4.571428571428571,0.0,1.0,0.0,0.0,100.0,0.6666666666666667,0,0,1,73497,49,0.0006666938786617141
en,nemotron-nano-9b-v2-t1.0,dond,semi_en,00003,1.0,1.0,0.0,2.0,1.0,0.3333333333333333,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,9361,52,0.005554962076701207
en,nemotron-nano-9b-v2-t1.0,dond,semi_en,00010,1.0,1.0,0.0,2.0,1.0,1.75,6.75,0.75,1.0,0.0,0.0,0.0,1.0,1,0,0,23235,69,0.0029696578437701745
en,nemotron-nano-9b-v2-t1.0,dond,semi_en,00006,1.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,8951,50,0.005585968048262764
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_easy,00003,1.0,1.0,0.0,2.0,1.0,1.75,3.625,1.875,1.375,0.0,0.375,99.94684620836286,1.0,0,0,1,36756,668,0.018173903580367832
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_hard,00000,0.8823529411764706,1.0,0.11764705882352941,1.8529411764705883,0.08823529411764706,1.4411764705882353,3.235294117647059,0.5588235294117647,2.3529411764705883,0.029411764705882353,0.029411764705882353,76.91262153832396,1.0,0,0,1,78481,10264,0.1307832469005237
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_easy,00002,0.7666666666666667,1.2333333333333334,0.5333333333333333,2.0,0.06666666666666667,1.4,2.533333333333333,0.3333333333333333,1.2666666666666666,0.03333333333333333,0.0,0.0,1.0,1,0,0,85769,9781,0.11403887185346687
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_hard,00002,1.0,1.0,0.26666666666666666,2.0,0.26666666666666666,1.4666666666666666,3.6,0.4666666666666667,1.0,0.0,0.0,80.16133942260993,1.0,0,0,1,66999,3120,0.04656785922177943
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_hard,00002,1.0,1.0,0.0,2.0,0.3333333333333333,1.6666666666666667,5.111111111111111,1.1111111111111112,1.0,0.0,0.0,93.1830008673027,1.0,0,0,1,22024,1653,0.07505448601525608
de,deepseek-r1-distill-llama-70b-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_easy,00000,0.96,1.08,0.12,1.88,0.28,1.32,3.24,1.76,1.2,0.0,0.0,0.0,1.0,1,0,0,57386,5067,0.08829679712821943
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_5obj_de,00000,0.8264462809917356,1.1074380165289257,0.11570247933884298,1.921487603305785,0.2231404958677686,1.8305785123966942,3.9669421487603307,0.25206611570247933,1.0743801652892562,0.0,0.0,0.0,1.0,1,1,0,127197,1739,0.013671706093697179
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_7obj_de,00000,0.7348242811501597,1.2364217252396166,0.2268370607028754,1.805111821086262,0.30670926517571884,1.648562300319489,3.7220447284345046,0.14376996805111822,1.2779552715654952,0.0,0.0,0.0,1.0,1,1,0,115491,1632,0.014130971244512559
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,1_medium_3obj_de,00000,0.7901234567901234,1.1790123456790123,0.1728395061728395,1.9567901234567902,0.32098765432098764,1.5246913580246915,4.5246913580246915,0.22839506172839505,1.123456790123457,0.0,0.0,0.0,1.0,1,1,0,76119,1342,0.01763028941525769
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,0_easy_5obj_de,00002,0.7808219178082192,1.2511415525114156,0.228310502283105,1.9908675799086757,0.2602739726027397,1.3333333333333333,3.5342465753424657,0.1415525114155251,1.0730593607305936,0.0,0.0,51.04611214218355,1.0,0,0,1,152334,4514,0.029632255438707053
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,0_easy_7obj_de,00002,0.637883008356546,1.5278551532033426,0.3983286908077994,1.7632311977715878,0.23119777158774374,1.83983286908078,3.103064066852368,0.08635097493036212,1.2632311977715878,0.0,0.0,0.0,1.0,1,1,0,37105,2055,0.05538337151327315
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,0_easy_3obj_de,00000,0.5050505050505051,1.878787878787879,0.494949494949495,1.8181818181818181,0.29292929292929293,1.292929292929293,2.7676767676767677,0.36363636363636365,1.5757575757575757,0.0,0.0,0.0,1.0,1,1,0,22397,1819,0.08121623431709604
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_7obj_de,00001,0.809433962264151,1.149056603773585,0.15660377358490565,1.8150943396226416,0.3339622641509434,2.3641509433962264,5.00188679245283,0.269811320754717,1.1849056603773584,0.0,0.0,0.0,1.0,1,1,0,127521,1231,0.009653312003513147
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_5obj_de,00000,0.7952755905511811,1.204724409448819,0.08661417322834646,1.905511811023622,0.5275590551181102,2.2086614173228347,5.503937007874016,0.39763779527559057,1.0669291338582678,0.0,0.0,0.0,1.0,1,1,0,230856,1342,0.005813147589839553
de,deepseek-r1-distill-llama-70b-t1.0,clean_up,2_hard_3obj_de,00000,0.6222222222222222,1.4222222222222223,0.5166666666666667,1.6444444444444444,0.37222222222222223,2.1222222222222222,3.65,0.4111111111111111,1.1777777777777778,0.0,0.0,0.0,0.9090909090909091,1,1,0,40742,829,0.020347552893819645
de,deepseek-r1-distill-llama-70b-t1.0,dond,coop_de,00003,1.0,1.0,0.0,2.0,0.3333333333333333,1.0,4.333333333333333,0.0,2.0,0.0,0.0,0.0,1.0,0,1,0,13287,65,0.004891999698953865
de,deepseek-r1-distill-llama-70b-t1.0,dond,coop_de,00004,1.0,1.0,0.0,2.0,0.0,0.0,0.75,0.25,3.5,0.0,0.0,0.0,1.0,1,0,0,7184,620,0.08630289532293986
de,deepseek-r1-distill-llama-70b-t1.0,dond,coop_de,00009,1.0,1.0,0.0,2.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,1,0,0,6199,47,0.00758186804323278
de,deepseek-r1-distill-llama-70b-t1.0,dond,semi_de,00005,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0,2961,201,0.06788247213779129
de,deepseek-r1-distill-llama-70b-t1.0,dond,semi_de,00017,1.0,1.0,0.0,2.0,1.0,1.5,5.285714285714286,0.5,2.4285714285714284,0.0,0.0,0.0,1.0,0,1,0,15434,154,0.009977970714008034
de,deepseek-r1-distill-llama-70b-t1.0,dond,semi_de,00007,1.0,1.0,0.0,2.0,0.5833333333333334,0.0,2.5833333333333335,0.75,1.5833333333333333,0.25,0.0,0.0,1.0,1,0,0,12810,1419,0.1107728337236534
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_easy,00001,1.0,0.625,0.0,1.625,0.0,0.1875,0.75,1.8125,1.0,0.0,0.0,100.0,1.0,0,0,1,8888,2423,0.2726147614761476
