game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,aborted,lose,success
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_easy,00001,1.0,0.625,0.0,1.625,0.0,0.1875,0.75,1.8125,1.0,0.0,0.0,100.0,0,0,1
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_hard,00003,1.0,0.7,0.0,1.7,0.0,1.45,0.05,1.85,1.0,0.05,0.15,87.80644143307858,0,0,1
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_easy,00000,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.375,1.0,0.0625,0.375,97.08824335434365,0,0,1
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_hard,00004,1.0,0.7272727272727273,0.0,1.7272727272727273,0.0,1.0909090909090908,0.0,1.5454545454545454,1.0,0.0,0.36363636363636365,92.16316477706783,0,0,1
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_hard,00000,1.0,1.0,0.0,2.0,0.0,0.5,0.0,2.125,1.0,0.125,0.0,89.03643724696356,0,0,1
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_easy,00004,1.0,0.7058823529411765,0.0,1.7058823529411764,0.0,0.11764705882352941,0.35294117647058826,3.411764705882353,1.0,0.29411764705882354,0.0,98.97605545053561,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_5obj_de,00001,0.9431818181818182,0.8636363636363636,0.0,1.6363636363636365,0.011363636363636364,0.5795454545454546,0.6079545454545454,0.48295454545454547,1.0795454545454546,0.0,0.0,95.45454545454545,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_7obj_de,00001,1.0,0.6684210526315789,0.0,1.668421052631579,0.02631578947368421,0.3,1.0,0.2,1.0263157894736843,0.0,0.0,89.73657233174949,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_3obj_de,00000,1.0,0.7678571428571429,0.0,1.7678571428571428,0.0,0.23214285714285715,0.26785714285714285,0.35714285714285715,1.0,0.0,0.0,100.0,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_5obj_de,00002,1.0,0.5072463768115942,0.0,1.5072463768115942,0.0,0.0,0.2608695652173913,0.391304347826087,1.0,0.0,0.0,100.0,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_7obj_de,00002,1.0,0.3125,0.0,1.3125,0.0,0.07291666666666667,0.21875,0.25,1.0,0.0,0.0,100.0,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_3obj_de,00000,1.0,0.7142857142857143,0.0,1.530612244897959,0.0,0.0,0.0,0.5102040816326531,1.0,0.0,0.0,100.0,0,0,1
de,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_7obj_de,00000,1.0,0.5028571428571429,0.0,1.44,0.0,0.12,0.4342857142857143,0.30857142857142855,1.0,0.0,0.0,94.82758620689656,0,0,1
