,game,model,experiment,episode,metric,value
115,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Request Success Ratio,1.0
116,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Aborted,0.0
117,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Lose,0.0
118,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Success,1.0
119,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Violations Player 1,0.0
120,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Violations Player 2,0.0
121,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Total Violations,0.0
122,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Normalized Utility Player 1,64.78596030834836
123,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Normalized Utility Player 2,73.00117825281939
124,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Harmonic Mean Score,78.8434585717823
125,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00003,Main Score,78.8434585717823
126,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Request Count,17.0
127,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Parsed Request Count,16.0
128,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Violated Request Count,1.0
129,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Request Success Ratio,0.9411764705882353
130,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Aborted,1.0
131,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Lose,0.0
132,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Success,0.0
133,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Violations Player 1,0.0
134,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Violations Player 2,1.0
135,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Total Violations,1.0
136,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Normalized Utility Player 1,
137,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Normalized Utility Player 2,
138,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Harmonic Mean Score,
139,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00004,Main Score,
140,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Request Count,14.0
141,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Parsed Request Count,14.0
142,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Violated Request Count,0.0
143,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Request Success Ratio,1.0
144,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Aborted,0.0
145,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Lose,0.0
146,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Success,1.0
147,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Violations Player 1,0.0
148,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Violations Player 2,0.0
149,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Total Violations,0.0
150,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Normalized Utility Player 1,85.97222222222223
151,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Normalized Utility Player 2,54.54687989965507
152,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Harmonic Mean Score,76.91262153832396
153,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,instance_00000,Main Score,76.91262153832396
154,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Request Count,10.0
155,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Parsed Request Count,10.0
156,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Violated Request Count,0.0
157,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Request Success Ratio,1.0
158,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Aborted,0.0
159,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Lose,1.0
160,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Success,0.0
161,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Violations Player 1,0.0
162,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Violations Player 2,0.0
163,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Total Violations,0.0
164,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Normalized Utility Player 1,
165,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Normalized Utility Player 2,
166,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Harmonic Mean Score,
167,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00005,Main Score,0.0
168,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Request Count,14.0
